entrezid1	entrezid2
4149	9898
4149	7317
4149	81567
4149	51060
4149	55000
4149	7277
4149	158135
4149	7106
4149	26995
4149	54822
4149	51605
4149	5987
4149	7706
4149	10221
4149	22878
4149	8717
4149	94241
4149	7150
4149	401505
4149	146691
4149	30000
4149	27242
4149	92162
4149	144110
4149	84065
4149	66000
4149	10972
4149	7090
4149	1678
4149	92609
4149	60436
4149	7042
4149	54881
4149	10420
4149	7015
4149	7008
4149	6949
4149	10915
4149	6907
4149	9755
4149	29110
4149	219899
4149	9779
4149	79735
4149	9797
4149	10629
4149	6875
4149	6882
4149	8831
4149	10492
4149	55638
4149	10147
4149	6813
4149	55240
4149	6774
4149	10734
4149	338069
4149	7982
4149	6480
4149	6426
4149	6723
4149	283377
4149	121665
4149	79029
4149	100131390
4149	8835
4149	6643
4149	692202
4149	692201
4149	25826
4149	26792
4149	26793
4149	692213
4149	692227
4149	594837
4149	594838
4149	677831
4149	594839
4149	677802
4149	114826
4149	10285
4149	9126
4149	4092
4149	4088
4149	4087
4149	100526831
4149	100526830
4149	8140
4149	6542
4149	55117
4149	6522
4149	8501
4149	64116
4149	84255
4149	206358
4149	55032
4149	9197
4149	1318
4149	51629
4149	84275
4149	9120
4149	6493
4149	6478
4149	729956
4149	118980
4149	6418
4149	100529067
4149	10169
4149	10802
4149	11196
4149	51150
4149	6251
4149	89970
4149	6239
4149	6234
4149	6206
4149	6146
4149	8731
4149	81847
4149	54941
4149	121268
4149	5991
4149	25996
4149	29803
4149	5971
4149	5959
4149	283248
4149	29890
4149	5930
4149	283349
4149	5916
4149	10411
4149	5902
4149	5901
4149	5890
4149	5810
4149	5866
4149	53917
4149	23011
4149	81890
4149	169714
4149	5836
4149	5802
4149	5792
4149	80142
4149	5728
4149	5725
4149	10197
4149	5662
4149	10942
4149	112476
4149	27166
4149	7799
4149	23082
4149	5509
4149	79660
4149	147699
4149	5494
4149	5478
4149	79717
4149	133522
4149	5464
4149	10622
4149	57645
4149	57125
4149	5355
4149	8985
4149	84069
4149	5331
4149	5325
4149	81579
4149	79837
4149	9780
4149	29085
4149	80012
4149	5202
4149	9409
4149	100303755
4149	5187
4149	57546
4149	5164
4149	126006
4149	55795
4149	5100
4149	5093
4149	5091
4149	8761
4149	220213
4149	55644
4149	5000
4149	80228
4149	8473
4149	220323
4149	9972
4149	4914
4149	84284
4149	4917
4149	4893
4149	9572
4149	283869
4149	27020
4149	10360
4149	4869
4149	10528
4149	65083
4149	8996
4149	26155
4149	4831
4149	91662
4149	57486
4149	4817
4149	378884
4149	4784
4149	284086
4149	4719
4149	91942
4149	4701
4149	4691
4149	4665
4149	80155
4149	29104
4149	10608
4149	4524
4149	25902
4149	4478
4149	10943
4149	55167
4149	64960
4149	51264
4149	4357
4149	84315
4149	4335
4149	6945
4149	4289
4149	113655
4149	51320
4149	92312
4149	56339
4149	254042
4149	4233
4149	56257
4149	4221
4149	1955
4149	4209
4149	23195
4149	9656
4149	57192
4149	90411
4149	54799
4149	153364
4149	4144
4149	22919
4149	5595
4149	4294
4149	139201
4149	55646
4149	4055
4149	4047
4149	374819
4149	78999
4149	9404
4149	254531
4149	100506023
4149	4000
4149	84894
4149	284573
4149	137994
4149	94059
4149	51176
4149	3916
4149	100129075
4149	3837
4149	283212
4149	54813
4149	9903
4149	23588
4149	687
4149	9314
4149	55083
4149	90231
4149	8570
4149	10657
4149	23135
4149	7403
4149	23081
4149	23030
4149	55818
4149	56479
4149	3757
4149	8514
4149	23254
4149	7994
4149	10524
4149	644246
4149	284058
4149	25959
4149	339123
4149	3679
4149	51015
4149	84223
4149	9670
4149	9807
4149	54617
4149	10994
4149	3609
4149	3603
4149	3601
4149	57549
4149	3482
4149	10642
4149	3480
4149	7866
4149	10437
4149	3398
4149	3384
4149	3339
4149	100529241
4149	3336
4149	3329
4149	3313
4149	83693
4149	11234
4149	84842
4149	3235
4149	3217
4149	3214
4149	3213
4149	3205
4149	3202
4149	100133311
4149	3189
4149	3185
4149	664709
4149	3178
4149	3151
4149	7290
4149	3091
4149	8841
4149	3066
4149	26959
4149	2992
4149	149699
4149	9567
4149	2965
4149	2957
4149	2918
4149	2876
4149	29899
4149	11245
4149	2799
4149	26354
4149	2783
4149	29925
4149	84656
4149	28964
4149	54826
4149	54438
4149	2729
4149	92579
4149	22887
4149	27022
4149	96459
4149	22862
4149	201163
4149	51303
4149	60681
4149	24147
4149	2253
4149	2237
4149	254170
4149	114907
4149	25827
4149	10922
4149	286077
4149	10447
4149	80256
4149	56204
4149	130074
4149	81889
4149	2170
4149	7430
4149	56915
4149	2118
4149	2115
4149	2101
4149	2077
4149	1161
4149	80314
4149	2035
4149	58478
4149	2027
4149	2020
4149	2019
4149	24139
4149	146956
4149	6785
4149	2002
4149	7458
4149	1975
4149	8669
4149	8667
4149	8665
4149	10919
4149	1959
4149	9343
4149	1947
4149	10969
4149	22873
4149	1856
4149	1849
4149	1844
4149	1843
4149	10589
4149	165545
4149	83475
4149	1788
4149	22826
4149	9093
4149	55172
4149	123872
4149	54567
4149	1739
4149	8847
4149	56616
4149	79665
4149	60625
4149	55449
4149	91319
4149	79139
4149	91614
4149	11325
4149	1654
4149	11269
4149	80344
4149	26528
4149	51596
4149	8451
4149	1489
4149	80315
4149	64506
4149	51117
4149	118881
4149	10695
4149	4850
4149	1201
4149	1185
4149	1163
4149	10370
4149	54921
4149	1128
4149	1107
4149	153241
4149	79019
4149	10658
4149	1031
4149	51265
4149	1021
4149	1019
4149	967
4149	10574
4149	9134
4149	124093
4149	8030
4149	151903
4149	164592
4149	388389
4149	55749
4149	200014
4149	57332
4149	23468
4149	11335
4149	257062
4149	842
4149	821
4149	84254
4149	94032
4149	790
4149	782
4149	91768
4149	138241
4149	347744
4149	285636
4149	55286
4149	717
4149	25912
4149	127687
4149	284325
4149	84798
4149	148223
4149	29035
4149	144577
4149	83638
4149	9184
4149	55299
4149	6046
4149	2186
4149	23246
4149	654483
4149	552900
4149	665
4149	100528022
4149	2647
4149	23299
4149	8553
4149	168620
4149	57673
4149	283149
4149	593
4149	586
4149	54828
4149	55509
4149	56751
4149	9530
4149	8704
4149	126792
4149	550
4149	127002
4149	4287
4149	51606
4149	8992
4149	9114
4149	533
4149	483
4149	9474
4149	64422
4149	22863
4149	55729
4149	11016
4149	468
4149	83858
4149	55210
4149	445
4149	253982
4149	91947
4149	10092
4149	8289
4149	10564
4149	382
4149	55911
4149	26985
4149	8905
4149	309
4149	124930
4149	23253
4149	271
4149	51005
4149	262
4149	56052
4149	226
4149	4329
4149	5832
4149	11215
4149	8165
4149	7965
4149	79814
4149	116988
4149	132
4149	109
4149	170691
4149	93
4149	31
4149	25841
4149	58527
4149	84696
51176	4609
51176	4316
51176	595
3725	63925
3725	51222
3725	7543
3725	80149
3725	27033
3725	124997
3725	389136
3725	7425
3725	7422
3725	7316
3725	10383
3725	162514
3725	122664
3725	7148
3725	51330
3725	3371
3725	7980
3725	79735
3725	8831
3725	83931
3725	6777
3725	90627
3725	57731
3725	6700
3725	6698
3725	6623
3725	100126781
3725	6595
3725	145389
3725	30011
3725	29950
3725	5054
3725	5055
3725	6273
3725	25996
3725	5971
3725	5874
3725	126789
3725	5801
3725	5706
3725	57716
3725	5621
3725	23645
3725	23207
3725	5339
3725	5327
3725	5159
3725	9659
3725	5020
3725	8021
3725	4922
3725	266743
3725	4803
3725	4799
3725	65009
3725	4601
3725	4524
3725	4316
3725	4314
3725	4313
3725	4209
3725	4199
3725	9587
3725	80313
3725	4000
3725	51474
3725	26468
3725	3939
3725	3856
3725	9903
3725	55818
3725	3782
3725	10242
3725	51305
3725	3687
3725	3678
3725	126298
3725	22806
3725	3326
3725	729467
3725	3269
3725	3074
3725	9931
3725	26959
3725	2950
3725	2697
3725	2512
3725	8061
3725	83706
3725	3995
3725	2152
3725	161829
3725	2113
3725	2065
3725	8669
3725	1856
3725	1844
3725	10589
3725	780
3725	55917
3725	1495
3725	1437
3725	9586
3725	1366
3725	9074
3725	1153
3725	4261
3725	23152
3725	22856
3725	1026
3725	8555
3725	894
3725	595
3725	200014
3725	25966
3725	64073
3725	6046
3725	283149
3725	488
3725	467
3725	84164
3725	140458
3725	51676
3725	351
3725	10393
3725	218
3172	51222
3172	84225
3172	131540
3172	142940
3172	25789
3172	6794
3172	6429
3172	6603
3172	10864
3172	6462
3172	92129
3172	80742
3172	5364
3172	55200
3172	64857
3172	5313
3172	64236
3172	5105
3172	342979
3172	10062
3172	55167
3172	4302
3172	4245
3172	163175
3172	8514
3172	23463
3172	84681
3172	2159
3172	57171
3172	7464
3172	1192
3172	55847
3172	7917
3172	64225
3172	171023
3172	5244
6927	3174
6927	3172
3091	7422
3091	7043
3091	6513
2736	2735
2624	2023
2624	1944
2624	1788
2623	51222
2623	7036
2623	255394
2623	79856
2623	6536
2623	10019
2623	4846
2623	3792
2623	3623
2623	8925
2623	54584
2623	165545
2623	1396
2623	55515
2353	7791
2353	7538
2353	389136
2353	7425
2353	7421
2353	7316
2353	219743
2353	84617
2353	10381
2353	10221
2353	7186
2353	7148
2353	7137
2353	54843
2353	83931
2353	8987
2353	6777
2353	57731
2353	100126781
2353	6595
2353	55974
2353	6520
2353	5002
2353	6510
2353	53358
2353	29950
2353	6273
2353	6257
2353	9610
2353	23221
2353	117584
2353	5914
2353	5775
2353	5706
2353	57716
2353	57804
2353	23207
2353	25894
2353	5339
2353	7262
2353	9659
2353	5031
2353	114884
2353	9891
2353	4922
2353	266743
2353	65009
2353	4318
2353	4314
2353	4313
2353	79157
2353	9656
2353	4154
2353	55700
2353	9587
2353	346389
2353	4000
2353	11155
2353	3856
2353	3868
2353	9903
2353	55818
2353	51305
2353	3326
2353	729467
2353	3113
2353	9843
2353	9931
2353	26959
2353	2950
2353	8061
2353	161142
2353	348487
2353	2152
2353	161829
2353	2065
2353	1977
2353	8669
2353	1837
2353	55917
2353	64651
2353	1294
2353	1191
2353	1192
2353	9074
2353	1153
2353	23152
2353	595
2353	83446
2353	831
2353	824
2353	23261
2353	25966
2353	64073
2353	607
2353	9564
2353	571
2353	481
2353	140462
2353	140458
2353	218
2353	147
2113	7422
2113	4318
2113	4313
2099	7022
2099	8835
2099	10912
2034	7422
2005	2353
2002	25942
2002	1958
1960	6692
1959	6692
1958	7791
1958	57688
1958	10467
1958	9726
1958	57623
1958	51341
1958	7504
1958	7471
1958	57599
1958	10713
1958	29761
1958	7392
1958	285175
1958	7347
1958	7343
1958	5412
1958	7323
1958	84617
1958	203068
1958	148014
1958	7267
1958	7204
1958	55223
1958	8717
1958	6434
1958	7161
1958	51330
1958	25907
1958	80194
1958	116238
1958	166815
1958	79228
1958	7040
1958	11022
1958	6988
1958	83874
1958	6882
1958	6853
1958	6801
1958	6429
1958	57731
1958	92521
1958	6667
1958	6654
1958	9655
1958	8835
1958	81609
1958	29916
1958	54221
1958	10322
1958	6604
1958	6603
1958	23315
1958	84255
1958	6498
1958	23411
1958	6474
1958	6457
1958	10019
1958	23064
1958	23231
1958	60592
1958	6334
1958	861
1958	89970
1958	51773
1958	54665
1958	51093
1958	6134
1958	22934
1958	25897
1958	10535
1958	5966
1958	92840
1958	54542
1958	55544
1958	54439
1958	5931
1958	5916
1958	5906
1958	22827
1958	7803
1958	5763
1958	9991
1958	5664
1958	80742
1958	253143
1958	5566
1958	84279
1958	151987
1958	5525
1958	9677
1958	8541
1958	5447
1958	23509
1958	139728
1958	64857
1958	5339
1958	5295
1958	283871
1958	5194
1958	79955
1958	5170
1958	9260
1958	5155
1958	5141
1958	5126
1958	5076
1958	84875
1958	124222
1958	11252
1958	26986
1958	55593
1958	54726
1958	9885
1958	5000
1958	728806
1958	4905
1958	2908
1958	51701
1958	4802
1958	56901
1958	26151
1958	4665
1958	4664
1958	25924
1958	4649
1958	4641
1958	22880
1958	4335
1958	4289
1958	2847
1958	153364
1958	9782
1958	9479
1958	23764
1958	11313
1958	115353
1958	374819
1958	100129620
1958	64130
1958	51176
1958	143458
1958	84458
1958	3927
1958	79412
1958	51315
1958	1316
1958	10765
1958	23030
1958	22992
1958	56479
1958	27345
1958	3748
1958	11143
1958	284058
1958	3727
1958	3720
1958	440073
1958	54617
1958	3622
1958	3615
1958	3614
1958	3560
1958	3481
1958	3460
1958	7087
1958	3312
1958	3303
1958	9394
1958	100534595
1958	221092
1958	3192
1958	3182
1958	10949
1958	3159
1958	3054
1958	2931
1958	2870
1958	63940
1958	23131
1958	26205
1958	10539
1958	28964
1958	2672
1958	79571
1958	2632
1958	4616
1958	50943
1958	8928
1958	2286
1958	2261
1958	9873
1958	286077
1958	653820
1958	729533
1958	9917
1958	11124
1958	2077
1958	2002
1958	1984
1958	79813
1958	1958
1958	8655
1958	25778
1958	10589
1958	1789
1958	9988
1958	1748
1958	11083
1958	160851
1958	163259
1958	79269
1958	55861
1958	284613
1958	51523
1958	1499
1958	58190
1958	1382
1958	64506
1958	23603
1958	4848
1958	26504
1958	55907
1958	1213
1958	1153
1958	23152
1958	1051
1958	1031
1958	1025
1958	1020
1958	5128
1958	930
1958	64925
1958	11335
1958	84733
1958	847
1958	23261
1958	8912
1958	57827
1958	148223
1958	91408
1958	149478
1958	6046
1958	659
1958	8553
1958	9274
1958	8412
1958	8704
1958	11273
1958	528
1958	488
1958	23192
1958	55252
1958	408
1958	100526693
1958	10093
1958	51742
1958	377
1958	55937
1958	334
1958	56172
1958	240
1958	10768
1958	116988
1958	11047
1958	51412
1958	71
1958	43
1958	116983
1958	20
1874	7374
1874	7112
1874	6839
1874	3925
1874	10051
1874	55776
1874	6194
1874	5933
1874	5925
1874	5888
1874	5425
1874	23649
1874	5111
1874	4613
1874	4609
1874	56339
1874	4175
1874	4174
1874	4172
1874	6885
1874	3880
1874	7403
1874	3184
1874	2746
1874	9837
1874	8790
1874	1871
1874	10301
1874	8804
1874	990
1874	993
1874	23468
1874	6046
1874	571
1870	49856
1870	6334
1870	6299
1870	5888
1870	79057
1870	90634
1870	744
1870	3486
1870	2079
1870	23348
1870	11258
1870	6046
1870	158763
1869	115950
1869	84146
1869	147807
1869	100131213
1869	6935
1869	23039
1869	7514
1869	49856
1869	7483
1869	65125
1869	79968
1869	284403
1869	164684
1869	7415
1869	10208
1869	25862
1869	29128
1869	55148
1869	7323
1869	7316
1869	7301
1869	203068
1869	9675
1869	51605
1869	9320
1869	202658
1869	56658
1869	4591
1869	60684
1869	8717
1869	6434
1869	51075
1869	7112
1869	85025
1869	8269
1869	55260
1869	7090
1869	51078
1869	6882
1869	23224
1869	23512
1869	6613
1869	10147
1869	3925
1869	140901
1869	10274
1869	338069
1869	7982
1869	170463
1869	10929
1869	6432
1869	6427
1869	6426
1869	10847
1869	8877
1869	26795
1869	23347
1869	10051
1869	9126
1869	6522
1869	6574
1869	9120
1869	10572
1869	6493
1869	23235
1869	26470
1869	27244
1869	10169
1869	22929
1869	29843
1869	6334
1869	57142
1869	6240
1869	6224
1869	165918
1869	5983
1869	65055
1869	9462
1869	5902
1869	9135
1869	57799
1869	5827
1869	5796
1869	5757
1869	79057
1869	5634
1869	5591
1869	5581
1869	23082
1869	55291
1869	8493
1869	9360
1869	5471
1869	81488
1869	5427
1869	10714
1869	55111
1869	23228
1869	9088
1869	5292
1869	84844
1869	5178
1869	2923
1869	5154
1869	5151
1869	100302739
1869	5080
1869	80025
1869	9924
1869	5024
1869	9631
1869	9221
1869	25836
1869	84901
1869	4717
1869	10403
1869	90634
1869	9683
1869	4602
1869	83463
1869	4522
1869	2956
1869	4437
1869	4436
1869	744
1869	10933
1869	79710
1869	4324
1869	79892
1869	254394
1869	4176
1869	4175
1869	4173
1869	55388
1869	90411
1869	26046
1869	9208
1869	9170
1869	132660
1869	9355
1869	122773
1869	687
1869	57456
1869	7403
1869	55683
1869	284058
1869	3480
1869	389792
1869	3219
1869	3206
1869	11100
1869	3159
1869	6596
1869	3096
1869	7290
1869	57657
1869	8520
1869	2879
1869	57512
1869	51053
1869	9837
1869	348654
1869	2643
1869	2521
1869	55572
1869	29109
1869	143684
1869	5393
1869	2079
1869	9852
1869	23052
1869	400954
1869	80267
1869	1859
1869	1854
1869	51514
1869	23348
1869	1786
1869	414245
1869	55735
1869	79982
1869	10301
1869	1660
1869	7913
1869	11258
1869	10926
1869	51496
1869	10664
1869	23283
1869	1460
1869	246175
1869	6249
1869	1192
1869	79019
1869	983
1869	83879
1869	990
1869	8318
1869	9738
1869	9134
1869	595
1869	317762
1869	11335
1869	875
1869	9994
1869	94032
1869	27154
1869	7862
1869	148362
1869	29117
1869	571
1869	25923
1869	151188
1869	9828
1869	158763
1869	381
1869	26060
1869	9179
1869	84079
1869	9510
1869	84320
1869	55347
1869	23456
1385	7432
1385	7040
1385	4093
1385	5423
1385	8013
1385	4929
1385	2908
1385	4340
1385	4162
1385	4067
1385	3939
1385	2321
1385	2077
1385	1655
1385	1051
1385	374
1385	359
1051	7150
1051	7018
1051	6690
1051	6288
1051	1465
1051	1441
1050	1831
1050	7077
1050	7020
1050	6288
1050	3569
1050	1465
1050	1441
1050	1373
468	7432
468	643
1386	7432
1386	5925
1386	4929
1386	2335
1386	1585
1386	1386
466	7432
466	6302
466	7054
466	6774
466	4582
466	3939
466	64083
466	2321
466	1314
367	354
7546	84133
7546	54753
7546	23060
7546	7743
7546	100131117
7546	23286
7546	7477
7546	57418
7546	80124
7546	90249
7546	22888
7546	92912
7546	7319
7546	11338
7546	117581
7546	80086
7546	7442
7546	51592
7546	55809
7546	7164
7546	10188
7546	256130
7546	3196
7546	79228
7546	7059
7546	9496
7546	57465
7546	6881
7546	9287
7546	8867
7546	10492
7546	6749
7546	8878
7546	399473
7546	27290
7546	202051
7546	121340
7546	26810
7546	101340251
7546	652965
7546	6604
7546	4086
7546	6530
7546	57282
7546	79939
7546	154091
7546	6506
7546	6494
7546	79729
7546	259230
7546	23429
7546	862
7546	22902
7546	54665
7546	23378
7546	6010
7546	25807
7546	5966
7546	5930
7546	5916
7546	5886
7546	23011
7546	5754
7546	8643
7546	5727
7546	5695
7546	112476
7546	3276
7546	5589
7546	5571
7546	6992
7546	8495
7546	10621
7546	84898
7546	5326
7546	8502
7546	55650
7546	23187
7546	5257
7546	8572
7546	56034
7546	143503
7546	390038
7546	161753
7546	4917
7546	197370
7546	7026
7546	9520
7546	9221
7546	91662
7546	54413
7546	57555
7546	4780
7546	4776
7546	4753
7546	257194
7546	56901
7546	126328
7546	89795
7546	89797
7546	4615
7546	10408
7546	4593
7546	10903
7546	26002
7546	10933
7546	4327
7546	55777
7546	4134
7546	10296
7546	654429
7546	347730
7546	116844
7546	283856
7546	100240735
7546	100128770
7546	64788
7546	100874158
7546	26468
7546	51088
7546	9674
7546	7403
7546	51528
7546	182
7546	3638
7546	283899
7546	51147
7546	100529241
7546	3336
7546	23640
7546	3316
7546	3263
7546	3208
7546	3218
7546	3217
7546	221883
7546	100124700
7546	374659
7546	2931
7546	2906
7546	2794
7546	2768
7546	2675
7546	2627
7546	9908
7546	668
7546	55640
7546	55294
7546	84961
7546	283932
7546	2200
7546	2196
7546	60493
7546	2125
7546	2120
7546	2104
7546	2029
7546	400954
7546	55831
7546	1973
7546	1908
7546	10682
7546	6990
7546	83544
7546	63948
7546	27122
7546	79665
7546	22907
7546	9249
7546	1654
7546	9416
7546	11258
7546	9802
7546	747
7546	54905
7546	1506
7546	1436
7546	7812
7546	1286
7546	1191
7546	23529
7546	1106
7546	10669
7546	629
7546	1070
7546	1018
7546	900
7546	8535
7546	59283
7546	773
7546	57685
7546	23632
7546	127687
7546	389941
7546	100130311
7546	9184
7546	8927
7546	26580
7546	54014
7546	627
7546	55024
7546	79369
7546	27032
7546	493
7546	429
7546	100131755
7546	221079
7546	8874
7546	50650
7546	115557
7546	128272
7546	26057
7546	286
7546	80709
7546	375790
7546	9510
7546	20
7546	14
6935	54753
6935	144348
6935	9640
6935	9745
6935	151126
6935	171017
6935	7701
6935	85416
6935	84107
6935	79776
6935	85446
6935	130617
6935	85463
6935	84872
6935	3104
6935	29068
6935	84614
6935	9278
6935	100131117
6935	26137
6935	353174
6935	286451
6935	54432
6935	10897
6935	7494
6935	11060
6935	152641
6935	23302
6935	7486
6935	54361
6935	7482
6935	7472
6935	80326
6935	54521
6935	164684
6935	79679
6935	338917
6935	9686
6935	7410
6935	57216
6935	64854
6935	124739
6935	389856
6935	7398
6935	10083
6935	137970
6935	26043
6935	84993
6935	23350
6935	85378
6935	51174
6935	80086
6935	79183
6935	284076
6935	25809
6935	9819
6935	83707
6935	54795
6935	57570
6935	81603
6935	131405
6935	9866
6935	91107
6935	287015
6935	5987
6935	66008
6935	80342
6935	10758
6935	7175
6935	7168
6935	8626
6935	94241
6935	84969
6935	7156
6935	54543
6935	8771
6935	608
6935	56649
6935	7111
6935	147184
6935	51754
6935	25963
6935	388730
6935	80021
6935	25789
6935	79041
6935	339453
6935	161145
6935	255349
6935	114801
6935	81615
6935	55654
6935	89894
6935	9375
6935	100038246
6935	7097
6935	7092
6935	727910
6935	116238
6935	64129
6935	201798
6935	9220
6935	51078
6935	90326
6935	54790
6935	26136
6935	374739
6935	6948
6935	6925
6935	6890
6935	83851
6935	6840
6935	56241
6935	6835
6935	391365
6935	6820
6935	6804
6935	10273
6935	29966
6935	30968
6935	282974
6935	57620
6935	8614
6935	6773
6935	23166
6935	93653
6935	54961
6935	6730
6935	8878
6935	9517
6935	163778
6935	6695
6935	10653
6935	124044
6935	9043
6935	80320
6935	11166
6935	6657
6935	83891
6935	9784
6935	619571
6935	619570
6935	692206
6935	26784
6935	574042
6935	23293
6935	6595
6935	6588
6935	7871
6935	6535
6935	54716
6935	340024
6935	348932
6935	6538
6935	386757
6935	55334
6935	7922
6935	5250
6935	79751
6935	8402
6935	6574
6935	9120
6935	201232
6935	6565
6935	9990
6935	51804
6935	6493
6935	283514
6935	357
6935	130367
6935	81537
6935	10291
6935	80854
6935	79918
6935	5274
6935	27230
6935	10169
6935	54437
6935	221935
6935	6392
6935	27111
6935	57758
6935	23513
6935	6337
6935	6335
6935	6326
6935	7857
6935	286205
6935	374897
6935	89958
6935	29115
6935	389432
6935	154075
6935	201191
6935	401474
6935	6284
6935	6257
6935	862
6935	84881
6935	56475
6935	23248
6935	58490
6935	6184
6935	6123
6935	6158
6935	399670
6935	6120
6935	6097
6935	6093
6935	6051
6935	63891
6935	54101
6935	29984
6935	23221
6935	117584
6935	317671
6935	54884
6935	29803
6935	285613
6935	9401
6935	112724
6935	23186
6935	8045
6935	5914
6935	9771
6935	10742
6935	5890
6935	83452
6935	57111
6935	5872
6935	126789
6935	54517
6935	5775
6935	5742
6935	139411
6935	5721
6935	11098
6935	5639
6935	80742
6935	24148
6935	8842
6935	147011
